,page_url,image_url,author,title,annotation,genre
416,https://www.biblio-globus.ru/product/10846322,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10846322.jpg,Петухова Е.,Любовь падает с небес,"Неожиданная встреча ошеломила двух молодых людей. Обычные на первый взгляд обстоятельства вдруг всколыхнули в них сильные чувства. Еще почти ничего не зная друг о друге, они испытывают непреодолимое притяжение. Абсолютно разные, живущие далеко друг от друга, они каким-то шестым чувством ощущают свою близость и общность. Они не могут быть вместе, но сила их страсти притягивает их друг к другу. А впереди их ожидало просто ошеломительное столкновение с прошлым. А как раз в том  прошлом было и предательство, и измена, и неразделенная любовь. Дверь в прошлое казалось закрытой, но не запертой. Именно это и разъединило их. Незавершенные прошлые отношения не дают возможности развиваться новым. Почти мистические совпадения и повторение одного и того же сценария отношений приводит героиню на грань нервного срыва. Но ей хватает духа и мудрости плотно закрыть дверь в прошлое и начать все с начала. Теперь у нее все получается, теперь она наконец счастлива.",Российские любовные романы
417,https://www.biblio-globus.ru/product/10843347,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10843347.jpg,Логвин Я.А. ,Коломбина для рыжего,"У Тани Крюковой, студентки университета, есть любящий отец, личная жизнь и желание быть счастливой. Она совсем не рада возвращению в эту жизнь рыжего и наглого Бампера – самоуверенного владельца ночного клуба, три года назад посмеявшегося над внешностью провинциальной девчонки и прозвавшего ее Коломбиной. И пусть Его величество случай – известный шутник, сегодня у девушки найдется сотня нелестных эпитетов, чтобы поставить наглеца на место!Ничего не изменилось, и то, что однажды началось с игры в «бутылочку», вновь закончится войной! Так думали Танька и Рыжий, встретившись спустя время, но любовь найдет способ доказать двум горделивым упрямцам, что у нее на них свои планы.",Российские любовные романы
418,https://www.biblio-globus.ru/product/10782745,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10782745.jpg,Сойфер  Д.,Любовь с первого клика,"Влюблена в своего красавчика-шефа, а он тебя даже не замечает? Не беда, если ты отличная программистка. Алгоритм прост: взять в помощники специалиста по контекстной рекламе и создать электронный приворот. Один клик – и шеф падет к твоим ногам. Вот только эффект может оказаться неожиданным…",Российские любовные романы
419,https://www.biblio-globus.ru/product/10918506,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10918506.jpg,Нестерова Наталья ,Средство от облысения,"В сказках сразу после «Я тебя люблю» принц встаёт на одно колено: «Милая, выходи за меня замуж!» А в жизни всё по-другому! Ваш «милый», похоже, и не собирается произносить заветную фразу? Что тогда — покорно ждать или устроить бунт на корабле? После трёх лет почти семейной жизни Лара поняла: её Максиму нужна шоковая терапия! А вот тихой, скромной и заботливой «домашней мышке» Лене Соболевой приходится стать суперженщиной — и всё ради того, чтобы вернуть любимого мужа в лоно семьи.Произведения Натальи Нестеровой способны по-настоящему тронуть сердце. Это обаятельный, светлый и очень продуманный мир, в котором так хочется жить.",Российские любовные романы
420,https://www.biblio-globus.ru/product/10902263,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10902263.jpg,Гильм Э. ,Волчья ягода,"Третий роман является продолжением истории непростой жизни Аксиньи Ветер, знахарки и травницы. Россия начала XVII века, Смута, голод, сумятица. Жизнь героини наполнена тревогами о дочери и хлебе насущном. Мужчина из прошлого появится в её жизни и снах, принесёт страх и смятение.",Российские любовные романы
421,https://www.biblio-globus.ru/product/10877057,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10877057.jpg,Сокол Л. ,Кей&amp;Джема,"Кей и Джема не просто из разных миров – кажется, они из разных вселенных. Он – обаятельный хулиган из трущоб, она – дочка мэра. В его мире царят суровые законы улиц, ей уютно в ее золотой клетке. Эти двое никогда не должны были встретиться, но судьба посчитала иначе. Тихий городок на берегу моря, одно лето на двоих и искреннее желание быть вместе. Хватит ли влюбленным смелости восстать против целого мира и сохранить свою любовь?",Российские любовные романы
422,https://www.biblio-globus.ru/product/10845144,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10845144.jpg,Алайна С. ,Не красавица,"Если человека не научили любить и принимать себя, он быстро теряет уверенность в своей уникальности. Тане с детства говорили, что у нее самая обыкновенная и непримечательная внешность. В школе она каждый день мирилась с тем, что все одноклассницы лучше, и ей никогда до них не дотянуться просто потому, что они красивые, а она – нет.  К 24 годам она перестала в себя верить и предпочитает оставаться скромной и незаметной. Но в душе ей хочется быть хоть немного похожей на свою подругу Василину, которая умеет наслаждаться жизнью. Все меняет один вечер в ночном клубе, где Таня, поддавшись веселью, встречает его. Дан Громов – бывший вице-президент крупной компании, успешный бизнесмен и любимец женщин. Он живет и действует без оглядки на мнение других. Кажется, у них нет ничего общего. Смогут ли герои понять и полюбить друг друга? Что происходит, когда ты наконец позволяешь себе открыться миру?",Российские любовные романы
423,https://www.biblio-globus.ru/product/10835327,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10835327.jpg,Рай  А.,Страсть — не оправдание (#2),"Каким было ваше самое экстремальное пробуждение? Делия очнулась в гробу. А когда чудом выбралась, оказалась под прицелом опасного типа с арбалетом. Судьба приготовила ей жуткий сюрприз. ВАМПИРЫ СУЩЕСТВУЮТ! Но еще хуже то, что она сама стала одной из них. Теперь она готова на все, лишь бы не превратиться в монстра и научиться контролировать свою жажду. Одна проблема - нет сил держать клыки подальше от главаря братства охотников. Делии предстоит сложный путь познания себя и выбора между Светом и Тьмой. В конце концов, могут ли вампиры быть добренькими? А способен ли охотник с каменным сердцем полюбить или это всего лишь страсть?Страсть — не оправдание.",Российские любовные романы
424,https://www.biblio-globus.ru/product/10833128,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10833128.jpg,Сокол  Л.,Сердце на двоих,"Их двое. Они – близнецы. Илья и Кирилл похожи как две капли воды, но один из них – самонадеянный наглец, другой – бесстрашный смельчак.Однажды Кирилл просит Илью подменить его на свидании с симпатичной незнакомкой. Эта встреча меняет жизнь троих, ведь Илья по-настоящему влюбляется в девушку, но не может ей признаться в обмане.Ревность, предательство и месть разделяют братьев непреодолимой стеной. И решить их судьбу может только она ? странница, которую преследуют призраки прошлого.",Российские любовные романы
425,https://www.biblio-globus.ru/product/10832933,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10832933.jpg,Арсеньева Е,Лукавый взор,"Фрази впервые увидела его в тот день, когда в побежденный Париж входили русские войска. Кто-то толкнул ее под копыта марширующей конницы — но за секунду до неминуемой смерти Фрази подхватили сильные руки. Она взглянула в глаза своему спасителю и поняла, что никогда его не забудет. Никогда в жизни! А жизнь оказалась не очень добра к ней. Лишила родителей, заставила изменить своей первой любви и выйти за другого, но вскоре оставила вдовой…И вот Фрази снова в Париже. Незабываемый русский тоже здесь — все так же обворожителен, смел и... увлечен женщинами, имя которым — легион! Бороться за его расположение или гордо отвернуться? А самое главное, он ли это?!",Российские любовные романы
426,https://www.biblio-globus.ru/product/10817897,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10817897.jpg,Сокол  Л.,Мой желанный враг,"Полина не искала роскошной жизни. Все, чего она хотела, – спасти свою мать, умирающую от рака. Но за все надо платить. Особенно за помощь влиятельных людей. Виктор – отличный парень и прекрасный муж, но его друг Марк…Полина не может игнорировать свои чувства к жестокому, хладнокровному, хищному Марку. При каждой их встрече она трепещет от страха и желания одновременно. Это тяга на грани сумасшествия. Что победит: здравый смысл или животный инстинкт?",Российские любовные романы
427,https://www.biblio-globus.ru/product/10791071,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10791071.jpg,Нестерова  Н.,"Лялька, или квартирный вопрос : [рассказы]","О чём мечтает каждая девушка? Конечно, о принце на белом коне, но вовсе не надеется встретить липового аристократа. И как узнать о своей промашке, когда всё так прекрасно и бабочки порхают в животе? На это есть мама. Мама, которой для любимой дочери ничего не жалко и которая положила всю свою жизнь на ее воспитание. Но как этой маме не скатиться в анекдотический образ злой тёщи? Как раскрыть глаза дочери, не потеряв её?.. Но она же мама, которая найдёт выход из любой ситуации, ведь всё поправимо, когда этого хочешь.",Российские любовные романы
428,https://www.biblio-globus.ru/product/10266791,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10266791.jpg,Вильмонт Е. Н.,Нашла себе блондина!,"Еще раз о любви. О том восхитительном, всегда новом, радостном чувстве, которое дарит нам порой судьба, - новый роман Екатерины Вильмонт. Она - студентка, он - маститый сценарист. Она юна, у нее впереди целая жизнь. А у него - годы за плечами, опостылевшая семья и душевный кризис. Что их связывает? Зачем нужны им такие сложные, запутанные отношения? Только любовь сможет дать ответ, только время все расставит по своим местам...",Российские любовные романы
429,https://www.biblio-globus.ru/product/10929499,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10929499.jpg,"Стар Дана, Лакс Айрин ",Невинная пленница,"Я примеряла платье своей мечты и готовилась к свадьбе с любимым, но в мой дом ворвалась банда головорезов во главе с ним – жестоким чудовищем. Теперь я – пленница опасного мужчины. Если я не влюблю в себя брутального мерзавца… моя жизнь превратится в ад.",Российские любовные романы
430,https://www.biblio-globus.ru/product/10928498,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10928498.jpg,Орлова Н. ,Посмотри в мои глаза,"Как легко влюбиться, когда вокруг горы, впереди целое лето, а вы – вожатые в лагере. Атмосфера располагает к взаимным чувствам и романтике, но смены рано или поздно закончатся… Что же ждет Леру и Кирилла дальше? Раздражение, ревность, ненависть и любовь – за одно короткое лето они испытают много противоречивых эмоций. Но если это судьба, смогут ли двое забыть о своих обидах и найти путь друг к другу через время и расстояния?",Российские любовные романы
431,https://www.biblio-globus.ru/product/10928180,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10928180.jpg,Лавринович А. ,Не спасай меня. Книга 2 (покет большого формата),"Жизнь Ульяны Шацкой может показаться идеальной. Наследница богатых родителей, отличница и главная красавица универа. Она привыкла, что весь день расписан по минутам.Но однажды Ульяна приходит на помощь незнакомцу, и с этого момента ее упорядоченная жизнь превращается в настоящий хаос. Ульяне придется не только расхлебывать кашу, которую она заварила, но и побороться за свою любовь.",Российские любовные романы
432,https://www.biblio-globus.ru/product/10928086,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10928086.jpg,Алексеева О. ,Столичная романтика,"Я его нашла!Бедный, но бесспорно красивый Юра Невский — все поверят, что в такого я могла бы влюбиться. Но вот же загвоздка: он не выносит высокомерных избалованных стерв, решающих проблемы щелчком папиных пальцев.И как мне поступить? Перестать быть собой? Притвориться добродушной нищей простушкой? А ведь я могу! Я же Марта Акимова, мне все по плечу!Но так ли Юра прост на самом деле?",Российские любовные романы
433,https://www.biblio-globus.ru/product/10927135,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10927135.jpg,Нестерова Н. ,Неподходящий жених,"О чем мечтает каждая девушка? Конечно, о принце на белом коне, но вовсе не надеется встретить липового аристократа. И как узнать о своей промашке, когда все так прекрасно и бабочки порхают в животе? На это есть мама. Мама, которая для любимой дочери ничего не жалко и которая положила всю свою жизнь на ее воспитание. Но как этой маме не скатиться в анекдотический образ злой тещи? Как раскрыть глаза дочери, не потеряв ее?.. Но она же мама, которая найдет выход из любой ситуации, ведь все поправимо, когда этого хочешь.",Российские любовные романы
434,https://www.biblio-globus.ru/product/10925428,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10925428.jpg,Волчок Ирина ,Чужая невеста,"Можно влюбиться с первого взгляда? Конечно, можно. Если не считать того, что в невесту друга влюбляться вообще-то нельзя. А если друг ведет себя по отношению к собственной невесте как скотина? Тогда можно считать его бывшим другом, выбить его новые американские зубы, а там — будь что будет… А будет свадьба. Ксюшка, как и все девочки, мечтала выйти замуж за миллионера. По крайней мере, она именно так объяснила мужу причины своего поступка: все, что осталось непотраченным от ее многомиллионного выигрыша, она перед свадьбой положила на банковский счет жениха. Таким образом, он стал миллионером, а она вышла замуж за миллионера. Очень Ксюшкина логика. К этой логике Лешему еще долго привыкать — наверное, всю жизнь.",Российские любовные романы
435,https://www.biblio-globus.ru/product/10925316,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10925316.jpg,Тоцка Т. ,Бесконтрактная любовь,"Он — богатый, циничный, взрослый мужчина. С женщинами заводит отношения, предлагая им контракт и определенные условия.Она — молодая девушка, хирург, спасает ему жизнь дважды. И когда он предлагает ей контракт, она...",Российские любовные романы
436,https://www.biblio-globus.ru/product/10910099,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10910099.jpg,Делон Д. ,Под небом Парижа,"Как так получилось, что я влюбилась в него? Почему из cеми миллиардов людей на этой планете именно он? Порой эти вопросы сводят меня с ума. И заодно мне хочется свести с ума его.Знакомьтесь — Александр дю Монреаль, мой сводный брат. Между нами разница в пятнадцать лет, и он мне не пара... Вот только мое сердце не слышит доводов рассудка.Гордость или любовь?Разум или чувства?Я или ты?Кто кого, Алекс?",Российские любовные романы
437,https://www.biblio-globus.ru/product/10922085,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10922085.jpg,Сокол Л. ,Обаятельное чудовище,"Невыносимый, грубый, беспринципный – это все про него. Тим Левицкий – настоящий негодяй, далекий от романтики и привыкший использовать девушек для своих целей.Марта из богатой семьи. Она не нуждается в ухаживаниях, не ведется на дорогие подарки и терпеть не может подобных ему.Строптивая красотка для Тима – очередной трофей, а он для нее всего лишь чудовище, пусть и чертовски обаятельное. У каждого из них свое темное прошлое, знать о котором другому не нужно.Но что-то идет не так.",Российские любовные романы
438,https://www.biblio-globus.ru/product/10920101,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10920101.jpg,Ас И. ,Качели судьбы,"Сборник историй ""Качели судьбы"" о любви и не только, о жизни простых людей, которые ежедневно нас окружают. Ирина Ас мастерски показывает, что это теплое чувство может быть разным, нежным и трогательным, страстным и опасным. Такие разные герои и их судьбы, но всех объединяет одно – любовь. Эти рассказы заставят вас смеяться и плакать, а некоторые даже пощекочут нервы. Прочувствуйте эти качели, Качели судьбы!Более 90 тыс. подписчиков на Яндекс.Дзене!",Российские любовные романы
439,https://www.biblio-globus.ru/product/10919404,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10919404.jpg,Вера С. ,Когда я тебя дождусь,"Любовь – единственная вещь, которой невозможно дать слишком много. Где ее найти? И можно ли встретить свою судьбу дважды? Романтические истории Веры С. помогут вам поверить в настоящую любовь, которая способна пройти через все испытания. Герои ее рассказов живут совершенно разными жизнями, но всех их объединяет прекрасное чувство – любовь!Сборник удивительных рассказов о любви и романтике, которые уже полюбились более 170 тыс. читателей!",Российские любовные романы
440,https://www.biblio-globus.ru/product/10916079,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10916079.jpg,Джейн А. ,Волшебные искры солнца,"Настя и Ярослав невзлюбили друг друга с первого взгляда. Их ненависть могла перерасти в любовь, если бы не могущественный дух, который заставил их поменяться телами. Теперь они должны узнать, как вернуть все обратно, а еще – познакомиться с волшебной изнанкой города и узнать о существовании магов, взявших их под защиту. За ними уже началась охота – Черная королева ищет артефакты Славянской тройки, и она готова на все, чтобы достать их. Друзья предадут. Близкие отрекутся. А один из них должен убить другого, чтобы спасти себя. Магия ближе, чем думали эти двое, и искрится в сердцах ярким пламенем…",Российские любовные романы
441,https://www.biblio-globus.ru/product/10916095,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10916095.jpg,Исаева К. ,Первая люболь,"За несколько месяцев до окончания школы я стала мишенью районных хулиганов.Их главарь пообещал, что превратит мою жизнь в руины, если я не начну ему прислуживать. Поразительно, но, похоже, он впервые сдержал слово, открыв на меня настоящую травлю.Однако все запуталось еще сильнее после того, как я начала получать сообщения от таинственного Мстителя…",Российские любовные романы
442,https://www.biblio-globus.ru/product/10912959,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10912959.jpg,Юля С. ,"За любовь! Судьбы людей переплетаются, и рождаются рассказы...","Юля С. – российская писательница, один из самых читаемых авторов, публикующих свои рассказы на Дзене. Истории Юли С. настолько полюбились читателям, что автор смогла собрать аудиторию более 140 тыс. подписчиков, а также вывести свой канал в рейтинг ТОП-20 наиболее посещаемых страниц Дзена.«За любовь! Судьбы людей переплетаются, и рождаются рассказы...» – это книга, в которой собраны не только короткие рассказы с глубоким смыслом, но и лучшие повести Юли С. Автор познакомит вас с удивительными героями и с их не менее увлекательными историями. Кому-то выпадает шанс прожить свою жизнь заново и исправить ошибки. Кто-то теряет память, но обретает счастье в далеких краях. Кому-то посчастливилось иметь кота, способного путешествовать сквозь время… Вне зависимости от сюжетных линий и переплетений судьбы герои борются за самое главное, что есть в их жизни – за любовь! Эти люди живут среди нас, сталкиваются с неудачами, влюбляются и, в конечном счете, обретают счастье.Окунитесь в мир, где всем правит любовь и доброта, где судьбы людей переплетаются, и рождаются рассказы…",Российские любовные романы
443,https://www.biblio-globus.ru/product/10911388,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10911388.jpg,Вечная О. ,Доверься,"Диана вынуждена бежать от прошлого, и у нее это хорошо получается, пока однажды она не встречает парня, в которого когда-то была влюблена в школе. Диана разучилась доверять людям, и ей придется проделать огромный путь, чтобы открыть свое сердце и вновь почувствовать себя в безопасности.",Российские любовные романы
444,https://www.biblio-globus.ru/product/10910702,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10910702.jpg,Нестерова Наталья ,Позвони в мою дверь,"Много ли мы знаем о людях, которые живут на одном этаже с нами?Для измученной матери двух крошечных близнецов жизнерадостный сосед, преуспевающий бизнесмен, — как человек с другой планеты. Дорогие машины, красивые женщины, шумные праздники — это странный чужой мир, в котором нет места усталым отчаявшимся женщинам. Если бы не ситуация полной безысходности, она бы никогда не позвонила в соседскую дверь.Но это только сказки заканчиваются тем, что Золушки становятся принцессами. А в жизни приходится сталкиваться с трудностями, о которых не предупреждают феи-крестные. Например, с проблемой выживания в офисе и кризисом среднего возраста у любимого мужа.",Российские любовные романы
445,https://www.biblio-globus.ru/product/10907593,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10907593.jpg,Мармеладова С. ,"Парень, которого я ненавижу","На что ты готова ради того, чтобы первый красавчик универа обратил на тебя внимание? На многое? Даже принять участие в реалити-шоу? Отлично! Вперед. Только… парень, которого ты ненавидишь, тоже будет на шоу, и он выдвинул интересное условие в обмен на свою помощь. Продержишься бок о бок три месяца с тем, кто сворачивает тебе кровь, ради большой и светлой любви, или сдашься? Некрасова Николь никогда не сдается!",Российские любовные романы
446,https://www.biblio-globus.ru/product/10908384,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10908384.jpg,Тоцка Тала ,Жестокая свадьба,"В самый разгар свадьбы гостям на телефон приходит откровенное видео с невестой в главной роли. Чтобы не опозорить род и свою честь, жених должен отказаться от невесты и прогнать ее со свадьбы. Вот только что делать, если девушка горячо любима и брачная ночь уже состоялась?..",Российские любовные романы
447,https://www.biblio-globus.ru/product/10909052,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10909052.jpg,"Минаева Т.Ю., Борискова О.В. ",Высота одиночества. Все за мечту,"Рината с Игорем готовы выйти на главные соревнования в их жизни. Игорь был уверен, что Рината приведет его к славе и заветному золоту на Олимпийских играх. Но незаметно девушка стала смыслом жизни…У Ринаты одна цель — любой ценой выиграть соревнования и отомстить людям,которые разрушили ее жизнь.И она готова на все ради этого. И, кажется, даже Игорь не в силах ее остановить.Получится ли сохранить любовь?..",Российские любовные романы
448,https://www.biblio-globus.ru/product/10909053,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10909053.jpg,Нестерова Наталья ,Жребий праведных грешниц. Наследники,"«Жребий праведных грешниц. Наследники» — масштабное историческое повествование, но в то же время очень грустный и при этом невероятно жизнеутверждающий рассказ о людях, которые родились в чрезвычайно трудное время в нашей великой стране. Тончайшие нити человеческих судеб переплетаются, запутываются, рвутся, но в конечном итоге приобретают такую прочность, которую не смогло разорвать даже время.«Наследники» — четвертая, заключительная, часть саги Натальи Нестеровой.",Российские любовные романы
449,https://www.biblio-globus.ru/product/10907939,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10907939.jpg,Волконская Оксана ,Катастрофа для психа,"Она - настоящая катастрофа. «Ни дня без приключений» ее девиз по жизни.Он - талантливый музыкант. Самовлюбленный красавчик, который привык, что девушки сами на него вешаются.Что может быть общего у этих двоих? Ничего.Но одно случайное столкновение на лестнице, неаккуратно брошеная фраза и все может измениться...",Российские любовные романы
450,https://www.biblio-globus.ru/product/10907959,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10907959.jpg,Берсенева А. ,Сети Вероники,"Родные люди, давно исчезнувшие во мраке времени, влияют на нас гораздо больше, чем мы думаем. Правда, думать о таких отвлеченных вещах тридцатилетняя Алеся не успевает. Она приезжает в Москву из городка на Полесье, работает медсестрой в больнице, у нее едва хватает сил, чтобы содержать оставшуюся дома семью. Но прошлое проступает в Алесином характере, а значит, и в каждом поступке. Даже выбор профессии не случаен – ее прабабушка Вероника стала медицинской сестрой в годы Первой мировой войны. Юной Веронике была присуща ясность ума и жизненных правил. Они и определили главный выбор, который она сделала в своей жизни, полной опасностей, отмеченной большой любовью. Перед жестким выбором оказывается и Алеся в яркой, суровой и ошеломляющей возможностями современной Москве.",Российские любовные романы
451,https://www.biblio-globus.ru/product/10906432,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10906432.jpg,Мистеру М. ,Идеальный контракт для подонка,"У всех начальники как начальники, а мне достался перфекционист с замашками тирана. В нашем общении не хватает только команд «Сидеть, Вавилова!», «Служить, Вавилова!», «Принеси тапки, Вавилова!». Но как бы я ни желала прибить шефа, во всех красках представляя, как подсыпаю в его утренний кофе яд, я вынуждена кивать, улыбаться и делать вид, что у меня самая замечательная работа на земле.Как же я… люблю своего босса!",Российские любовные романы
452,https://www.biblio-globus.ru/product/10907029,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10907029.jpg,Хаан А. ,Развод и другие радости,"Ольга вместе с дочерью перебирается в Москву в поисках лучшей жизни, ей приходится быть сильной, держать все чувства в себе и много, слишком много работать, чтобы закрепиться в столице. В планах Ольги нет никакой любви. Даже когда она встречается с мужчиной, с которым однажды провела случайную ночь, полную страсти. Этот мужчина — совсем не тот, кто ей нужен, он способен заполучить любую женщину. Сдастся ли Ольга его обаянию?..",Российские любовные романы
453,https://www.biblio-globus.ru/product/10905501,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10905501.jpg,Нестерова Наталья ,Милое исчадие,"Жизнь Кати, как и у каждого подростка, это время мгновенных перемен и трудных исканий. Детство кончилось, началась юность. Катя стремиться быть понятой друзьями и близкими, хочет, чтобы все признали ее независимость и узнали, какая она талантливая и необыкновенная. А это очень-очень нелегко! И тогда она решает написать роман, ведь недаром ее фамилия — Тургенева! Трогательная и смешная история о девушке, оказавшейся в водовороте неведомых ей ранее противоречий!",Российские любовные романы
454,https://www.biblio-globus.ru/product/10903177,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10903177.jpg,Берсенева А. ,Неравный брак,"Замужество Евы иначе как удачным не назовешь: умный, интеллигентный муж, любит, надышаться на нее не может; респектабельная жизнь в Вене; замечательный круг друзей… И вдруг все летит в тартарары. Причина этому – сама Ева, точнее – неожиданная любовь к мужчине, который младше ее на пятнадцать лет. Их отношения кажутся всем сумасшествием. Но брат Евы, сам оказавшийся в рамках мезальянса, знает: сердцу не прикажешь!",Российские любовные романы
455,https://www.biblio-globus.ru/product/10902460,https://static1.bgshop.ru/imagehandler.ashx?width=200&filename=10902460.jpg,Весенняя М. ,Ты не уйдешь,"Оксана научилась жить, не оглядываясь на прошлое. У нее есть семья, любимая работа. А главное - стабильность. Но все это лишь до тех пор, пока ОН не решит ворваться в ее серые будни. Один человек - и семейный покой рушится, словно карточный домик.Однажды она забыла, как бояться. Он напомнит.Обнажая эмоции, играя жизнями и преступая закон.",Российские любовные романы
